id,name
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00780","Phenelzine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00518","Albendazole"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00476","Duloxetine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00281","Lidocaine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00502","Haloperidol"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00008","Peginterferon alfa-2a"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00863","Ranitidine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00573","Fenoprofen"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01046","Lubiprostone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01098","Rosuvastatin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00038","Oprelvekin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00565","Cisatracurium Besylate"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB03166","Acetic Acid"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01222","Budesonide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00626","Bacitracin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01067","Glipizide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01280","Nelarabine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00061","Pegademase bovine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00984","Nandrolone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00676","Benzyl Benzoate"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01175","Escitalopram"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01218","Halofantrine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00998","Frovatriptan"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00990","Exemestane"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00246","Ziprasidone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00444","Teniposide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00696","Ergotamine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01032","Probenecid"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00989","Rivastigmine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00647","Propoxyphene"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00665","Nilutamide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00253","Medrysone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00502","Haloperidol"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00361","Vinorelbine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00956","Hydrocodone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01130","Prednicarbate"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01216","Finasteride"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01186","Pergolide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00653","Magnesium Sulfate"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB04077","Glycerol"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01162","Terazosin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00117","L-Histidine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00641","Simvastatin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00373","Timolol"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01241","Gemfibrozil"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01197","Captopril"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00662","Trimethobenzamide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00968","Methyldopa"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01181","Ifosfamide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01194","Brinzolamide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01225","Enoxaparin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00446","Chloramphenicol"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00709","Lamivudine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00510","Divalproex sodium"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00304","Desogestrel"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01104","Sertraline"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00110","Palivizumab"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01259","Lapatinib"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01334","Doxacurium"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00656","Trazodone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00341","Cetirizine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00717","Norethindrone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00800","Fenoldopam"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00958","Carboplatin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00294","Etonogestrel"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01623","Thiothixene"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00368","Norepinephrine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01053","Penicillin G"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01268","Sunitinib"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00328","Indomethacin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01009","Ketoprofen"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00205","Pyrimethamine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01228","Encainide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00992","Methyl aminolevulinate"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01005","Hydroxyurea"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00742","Mannitol"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00811","Ribavirin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01275","Hydralazine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00987","Cytarabine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00445","Epirubicin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00950","Fexofenadine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01109","Heparin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB04299","Maleic Acid"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00056","Gemtuzumab ozogamicin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01166","Cilostazol"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00065","Infliximab"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00254","Doxycycline"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00978","Lomefloxacin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01053","Penicillin G"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01043","Memantine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00937","Diethylpropion"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00390","Digoxin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00515","Cisplatin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00862","Vardenafil"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01337","Pancuronium"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00843","Donepezil"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00878","Chlorhexidine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00145","Glycine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01141","Micafungin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00531","Cyclophosphamide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00493","Cefotaxime"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00436","Bendroflumethiazide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01276","Exenatide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB06151","Acetylcysteine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00262","Carmustine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00397","Phenylpropanolamine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00324","Fluorometholone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00362","Anidulafungin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00855","Aminolevulinic acid"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01083","Orlistat"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00774","Hydroflumethiazide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00961","Mepivacaine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01501","Difenoxin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00624","Testosterone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00443","Betamethasone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01156","Bupropion"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00363","Clozapine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01105","Sibutramine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00885","Pemirolast"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00250","Dapsone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00128","L-Aspartic Acid"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01091","Butenafine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01135","Doxacurium chloride"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00442","Entecavir"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00724","Imiquimod"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00672","Chlorpropamide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00915","Amantadine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00731","Nateglinide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00897","Triazolam"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00338","Omeprazole"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00440","Trimethoprim"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00200","Hydroxocobalamin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00971","Selenium Sulfide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00227","Lovastatin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00828","Fosfomycin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00742","Mannitol"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01242","Clomipramine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00017","Salmon Calcitonin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00019","Pegfilgrastim"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00728","Rocuronium"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01014","Balsalazide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01217","Anastrozole"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01137","Levofloxacin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01234","Dexamethasone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01085","Pilocarpine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00962","Zaleplon"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB03193","Stearic acid"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00971","Selenium Sulfide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00853","Temozolomide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01677","Fumarate"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00181","Baclofen"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00631","Clofarabine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01260","Desonide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01179","Podofilox"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00620","Triamcinolone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB02546","Vorinostat"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00413","Pramipexole"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01190","Clindamycin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00908","Quinidine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00555","Lamotrigine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00877","Sirolimus"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00556","Perflutren"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00716","Nedocromil"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00327","Hydromorphone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00316","Acetaminophen"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00559","Bosentan"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00945","Aspirin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00815","Sodium lauryl sulfate"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00259","Sulfanilamide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01202","Levetiracetam"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01024","Mycophenolic acid"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00115","Cyanocobalamin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00204","Dofetilide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00973","Ezetimibe"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01240","Epoprostenol"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00367","Levonorgestrel"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00722","Lisinopril"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00678","Losartan"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00700","Eplerenone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00893","Iron Dextran"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01258","Aliskiren"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00513","Aminocaproic Acid"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00422","Methylphenidate"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00497","Oxycodone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01128","Bicalutamide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01164","Calcium Chloride"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00465","Ketorolac"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00240","Alclometasone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00783","Estradiol"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00734","Risperidone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00829","Diazepam"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00679","Thioridazine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00966","Telmisartan"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00746","Deferoxamine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00499","Flutamide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB04465","Lactose"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00674","Galantamine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00612","Bisoprolol"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01369","Quinupristin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00252","Phenytoin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00675","Tamoxifen"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00004","Denileukin diftitox"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00640","Adenosine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00611","Butorphanol"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00556","Perflutren"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00594","Amiloride"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00320","Dihydroergotamine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00486","Nabilone"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00299","Penciclovir"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00321","Amitriptyline"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00479","Amikacin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00993","Azathioprine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00145","Glycine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00238","Nevirapine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00300","Tenofovir"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB03166","Acetic Acid"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01221","Ketamine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00317","Gefitinib"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01256","Retapamulin"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00263","Sulfisoxazole"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00013","Urokinase"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00109","Enfuvirtide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00433","Prochlorperazine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00657","Mecamylamine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00139","Succinic acid"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00712","Flurbiprofen"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00748","Carbinoxamine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00873","Loteprednol Etabonate"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01196","Estramustine"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00503","Ritonavir"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00232","Methyclothiazide"
"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB02772","Sucrose"
